RedBox_1.11.0_aarch64.dmg	21927145	https://github.com/Jamailar/RedBox/releases/download/v1.11.0/RedBox_1.11.0_aarch64.dmg
RedBox_1.11.0_amd64.deb	24428300	https://github.com/Jamailar/RedBox/releases/download/v1.11.0/RedBox_1.11.0_amd64.deb
RedBox_1.11.0_arm64-setup.exe	14244593	https://github.com/Jamailar/RedBox/releases/download/v1.11.0/RedBox_1.11.0_arm64-setup.exe
RedBox_1.11.0_x64-setup.exe	15649502	https://github.com/Jamailar/RedBox/releases/download/v1.11.0/RedBox_1.11.0_x64-setup.exe
RedBox_1.11.0_x64.dmg	23398271	https://github.com/Jamailar/RedBox/releases/download/v1.11.0/RedBox_1.11.0_x64.dmg
RedBox_1.11.0_x86-setup.exe	14810214	https://github.com/Jamailar/RedBox/releases/download/v1.11.0/RedBox_1.11.0_x86-setup.exe
RedBox_Browser_Extension_1.9.7.zip	292715	https://github.com/Jamailar/RedBox/releases/download/v1.11.0/RedBox_Browser_Extension_1.9.7.zip
